cidade,pais,lat,lon
Bishop,United States,37.3665,-118.3958
Petersberg,Germany,51.6,11.9667
Kanchanadit,Thailand,9.1653,99.4706
Breuillet,France,48.5661,2.1714
Middletown,United States,40.201,-76.7289
Greenville,United States,41.4052,-80.3837
Tatoufet,Morocco,35.0339,-5.7706
Pizarra,Spain,36.7667,-4.7
Puebla del Caraminal,Spain,42.6,-8.933
Cepin,Croatia,45.5236,18.5633
Obersiggenthal,Switzerland,47.4869,8.2921
Valreas,France,44.3842,4.9903
Sankt Johann in Tirol,Austria,47.5225,12.4256
St. Pete Beach,United States,27.7235,-82.7387
Rice Lake,United States,45.4863,-91.7447
Lototla,Mexico,20.8392,-98.7178
Hayle,United Kingdom,50.183,-5.416
Zawyat Sidi Ben Hamdoun,Morocco,33.045,-7.9292
Bang Khla,Thailand,13.7268,101.2105
Bakaly,Russia,55.1764,53.8026
Bunol,Spain,39.4194,-0.7906
La Grande-Motte,France,43.5606,4.085
Manuel Urbano,Brazil,-8.8389,-69.26
North Gates,United States,43.1718,-77.7064
Bezliudivka,Ukraine,49.8694,36.2719
Vares,Bosnia And Herzegovina,44.1644,18.3283
Reinfeld,Germany,53.8333,10.4833
Gore,Ethiopia,8.149,35.537
Altlandsberg,Germany,52.5667,13.7331
Alderwood Manor,United States,47.8147,-122.2672
Thurso,United Kingdom,58.596,-3.521
Ingenbohl,Switzerland,47.0028,8.6117
Niesky,Germany,51.2897,14.83
Lwowek Slaski,Poland,51.1167,15.5833
Capriate San Gervasio,Italy,45.6089,9.5281
Bni Gmil,Morocco,35.0675,-4.4242
Paray-le-Monial,France,46.4511,4.1194
Sugbongkogon,Philippines,8.95,124.7833
El Campo,Spain,36.7522,-2.6839
Ehringshausen,Germany,50.6,8.3833
Yamakita,Japan,35.3606,139.0839
Casorate Primo,Italy,45.3167,9.0167
Tombos,Brazil,-20.905,-42.0228
Ecorse,United States,42.2489,-83.1399
Ouroeste,Brazil,-20.0008,-50.3719
Harleysville,United States,40.2791,-75.3872
Schubelbach,Switzerland,47.1733,8.9264
Fairview,United States,45.5471,-122.4391
Reichenbach an der Fils,Germany,48.71,9.4661
Tanudan,Philippines,17.3,121.2333
Treorchy,United Kingdom,51.6594,-3.5055
The Village,United States,35.5706,-97.5567
Mount Holly,United States,39.995,-74.7863
Oudenburg,Belgium,51.1833,3.0
Woodbury,United States,41.5615,-73.207
Langnau,Switzerland,46.9433,7.7853
Furstenau,Germany,52.5167,7.6667
Japura,Brazil,-23.47,-52.5528
Senmanat,Spain,41.6086,2.1358
Burela de Cabo,Spain,43.65,-7.4
Chita,Colombia,6.1878,-72.4725
Edeleny,Hungary,48.2967,20.7442
Eagle Point,United States,42.4677,-122.8016
Alayor,Spain,39.9342,4.14
Craig,United States,40.517,-107.5555
Willoughby Hills,United States,41.5873,-81.4333
Nalbach,Germany,49.3833,6.7833
Voreppe,France,45.2978,5.6369
Castel Gandolfo,Italy,41.7469,12.6519
Pohrebyshche,Ukraine,49.4869,29.2733
Walterboro,United States,32.901,-80.676
Hazle,United States,40.9561,-75.9992
Amherst,Canada,45.8167,-64.2167
Arenys de Munt,Spain,41.6128,2.5403
Legnaro,Italy,45.35,11.9667
White Meadow Lake,United States,40.924,-74.5121
Sankt Valentin,Austria,48.1747,14.5333
Istrana,Italy,45.6833,12.1
Mount Vista,United States,45.7373,-122.6315
Lowell,United States,36.2561,-94.1532
Luchow,Germany,52.9667,11.15
Fossombrone,Italy,43.689,12.8061
El Amim,Morocco,32.2064,-7.2431
Neuried,Germany,48.0933,11.4658
Rehau,Germany,50.2486,12.0354
Ecatzingo,Mexico,18.95,-98.75
Ban Tha Phra,Thailand,16.3298,102.7998
Silsbee,United States,30.3456,-94.1764
Tadworth,United Kingdom,51.294,-0.242
Sturbridge,United States,42.1076,-72.0904
Sebnitz,Germany,50.9667,14.2833
Viagrande,Italy,37.6167,15.1
Orchies,France,50.4747,3.2442
Burayevo,Russia,55.8407,55.4083
Aragona,Italy,37.4074,13.6189
Usworth,United Kingdom,54.94,-1.55
Coulaines,France,48.0267,0.2042
Harvard,United States,42.43,-88.6217
Pagqen,China,33.9739,99.9083
Villa Castelli,Italy,40.5833,17.4833
Hostivice,Czechia,50.0817,14.2586
Marnate,Italy,45.6333,8.9
La Loggia,Italy,44.9667,7.6667
Central City,United States,37.2962,-87.128
Elne,France,42.6003,2.9711
Shanklin,United Kingdom,50.631,-1.1734
Obernkirchen,Germany,52.2664,9.1178
Tell City,United States,37.9528,-86.7597
Belley,France,45.7592,5.6881
Odobesti,Romania,45.7497,27.1155
Oberentfelden,Switzerland,47.3597,8.0486
Sawbridgeworth,United Kingdom,51.814,0.15
Aschheim,Germany,48.1733,11.7178
Bansko,Bulgaria,41.8385,23.4888
Neu Bleckede,Germany,53.3,10.7333
Nueva Era,Philippines,17.9167,120.6667
Lambertville,United States,41.7502,-83.625
San Fausto de Campcentellas,Spain,41.5061,2.24
Ikeda,Japan,36.4214,137.8747
Palomares del Rio,Spain,37.3167,-6.05
Roxborough Park,United States,39.4492,-105.0746
Colmenarejo,Spain,40.5608,-4.0169
Rye Brook,United States,41.0303,-73.6865
Reedsburg,United States,43.5347,-89.9965
Gomaringen,Germany,48.4519,9.0997
Cervera,Spain,41.6657,1.271
Agudos do Sul,Brazil,-25.9928,-49.335
Laurel,United States,27.1446,-82.4618
Fair Oaks,United States,33.9192,-84.5444
Sassnitz,Germany,54.5164,13.6411
Gonfreville-l'Orcher,France,49.5053,0.2331
Zacualpan de Amilpas,Mexico,18.7836,-98.7594
DuPont,United States,47.1079,-122.6496
Runkel,Germany,50.4053,8.155
Sao Domingos,Brazil,-26.5578,-52.5319
Schaafheim,Germany,49.9242,9.0094
Hebron,United States,41.6594,-72.3905
Miltenberg,Germany,49.7039,9.2644
Nyzhnohirskyi,Ukraine,45.4464,34.7344
Mound,United States,44.9328,-93.6591
Jessup,United States,39.1457,-76.7745
Mosciano Sant'Angelo,Italy,42.75,13.8833
Boiling Springs,United States,35.045,-81.9779
Nakoushi,Japan,26.6825,127.9728
Aleksandrovsk-Sakhalinskiy,Russia,50.9,142.15
Wallerfangen,Germany,49.3278,6.7208
Puerto Morelos,Mexico,20.8536,-86.8753
Wakefield-Peacedale,United States,41.4461,-71.5004
Erwin,United States,36.1456,-82.4115
Savignano sul Panaro,Italy,44.4833,11.0333
Huedin,Romania,46.8738,23.0041
Waltenhofen,Germany,47.6667,10.3
Rigby,United States,43.6735,-111.9126
Rudnya,Russia,54.95,31.0667
Aniskino,Russia,55.9417,38.15
Martano,Italy,40.2,18.3
Caracuaro,Mexico,18.9851,-101.0416
Fort Stockton,United States,30.8926,-102.8844
Buriti Alegre,Brazil,-18.1439,-49.0439
Gaggiano,Italy,45.4048,9.0349
Onnaing,France,50.3878,3.5981
Iseo,Italy,45.6586,10.0536
Le Mesnil-Esnard,France,49.4108,1.1419
Dietlikon,Switzerland,47.42,8.6192
Lesnoy Gorodok,Russia,55.6389,37.2083
Belvedere Marittimo,Italy,39.6167,15.8667
Ramara,Canada,44.6333,-79.2167
Aadorf,Switzerland,47.4939,8.8975
Lamarao,Brazil,-11.7828,-38.9
Airway Heights,United States,47.646,-117.5792
Minano,Japan,36.0708,139.0989
Sindos,Greece,40.6667,22.8
Riacho dos Machados,Brazil,-16.0058,-43.0489
Planaltino,Brazil,-13.2589,-40.3689
Juraqan,Iran,34.8847,48.5544
Vettweiss,Germany,50.7389,6.5972
Olst,Netherlands,52.3378,6.1108
Yutsa,Russia,43.9625,42.9875
Santanopolis,Brazil,-12.0169,-38.8669
Castellabate,Italy,40.2792,14.9517
Wustermark,Germany,52.5497,12.9497
Tanfield,United Kingdom,54.897,-1.703
Parsons,United States,37.3405,-95.2959
Parabita,Italy,40.05,18.1333
Rauenberg,Germany,49.2678,8.7036
Zwenkau,Germany,51.2175,12.3242
Ortuella,Spain,43.3103,-3.0569
Wertingen,Germany,48.5333,10.6667
Fayetteville,United States,35.149,-86.5634
Townsend,United States,42.6671,-71.7115
Larmor-Plage,France,47.7064,-3.3842
El Molar,Spain,40.7336,-3.5814
Polinya,Spain,41.5575,2.1562
Gooik,Belgium,50.8,4.1167
Meadowbrook,United States,33.3932,-86.7041
Sidi El Hattab,Morocco,32.3528,-7.3245
Olho d'Agua do Casado,Brazil,-9.5,-37.8167
Chiasso,Switzerland,45.8353,9.032
Lititz,United States,40.154,-76.3044
Marcy,United States,43.1732,-75.2662
Leeds and the Thousand Islands,Canada,44.45,-76.08
Siler City,United States,35.7252,-79.4561
Buchs,Switzerland,47.3889,8.0747
Filottrano,Italy,43.4344,13.3503
Varzea do Poco,Brazil,-11.5289,-40.32
Platte City,United States,39.3576,-94.7655
Lantana,United States,33.092,-97.1216
Carignan,Canada,45.45,-73.3
La Chapelle d'Armentieres,France,50.6728,2.895
Dunblane,United Kingdom,56.1838,-3.9674
Brockton,Canada,44.1667,-81.2167
Bezhetsk,Russia,57.7833,36.7
Woodfield,United States,34.0587,-80.9309
Codsall,United Kingdom,52.6267,-2.1924
Mount Airy,United States,39.3743,-77.1535
Mhajar,Morocco,35.1169,-3.4917
Farsala,Greece,39.2833,22.3833
Carignano,Italy,44.9058,7.6725
Ter Aar,Netherlands,52.1667,4.7167
Budenheim,Germany,50.0167,8.1667
Kirs,Russia,59.3372,52.2455
Andre Fernandes,Brazil,-15.9658,-41.4978
Mohelnice,Czechia,49.777,16.9195
Missaglia,Italy,45.7,9.3333
Cervello,Spain,41.3962,1.9589
Shira,Russia,54.4911,89.9597
Sudlohn,Germany,51.9436,6.8664
Maravilha,Brazil,-9.2358,-37.35
Aniva,Russia,46.7167,142.5167
Dubrovytsya,Ukraine,51.5667,26.5667
Carencro,United States,30.3126,-92.0387
Au,Switzerland,47.4331,9.6333
Lillebonne,France,49.5208,0.5375
Lovosice,Czechia,50.5151,14.0511
Asolo,Italy,45.8,11.9167
Sabangan,Philippines,16.95,120.9167
Sutton,United States,42.1337,-71.7503
La Ferte-Bernard,France,48.1867,0.6544
Winslow,United States,35.0253,-110.7098
Ruidoso,United States,33.3647,-105.6432
Laghzawna,Morocco,33.1914,-7.6701
Pandino,Italy,45.4,9.55
Gramsh,Albania,40.8667,20.1833
South Strabane,United States,40.1756,-80.191
Araujos,Brazil,-19.9478,-45.1658
Ocsa,Hungary,47.2933,19.2258
Tissint,Morocco,29.9,-7.3167
Hunduan,Philippines,16.8333,121.0
Hondo,United States,29.3531,-99.162
Miles City,United States,46.4059,-105.8385
Grigoriopol,Moldova,47.1536,29.2964
Trebisacce,Italy,39.8667,16.5333
Harqalah,Tunisia,36.0333,10.5
Brownsville,United States,35.589,-89.2578
Wallan,Australia,-37.4167,144.9833
Maidencreek,United States,40.4618,-75.8927
Granada,Colombia,4.5186,-74.3514
Cullar-Vega,Spain,37.1531,-3.6706
Manistee,United States,44.244,-86.3242
Teisendorf,Germany,47.85,12.8167
Rayne,United States,30.2403,-92.2668
Sauzal,Spain,28.4799,-16.4357
Wunsiedel,Germany,50.0374,11.9994
Dielheim,Germany,49.2825,8.7347
Bad Laer,Germany,52.1031,8.0892
Castelli,Argentina,-25.95,-60.6167
Augusta,United States,37.6955,-96.9921
Carbonita,Brazil,-17.5269,-43.0158
Le Muy,France,43.4725,6.5664
Gammasa,Morocco,31.4175,-8.4117
Orivesi,Finland,61.6778,24.3569
Varzedo,Brazil,-12.9708,-39.3939
Spata,Greece,37.9667,23.9167
Krasnoslobodsk,Russia,54.4333,43.7833
Ichenhausen,Germany,48.3712,10.3071
New Richmond,United States,45.1249,-92.5377
Greenwood,United States,35.2134,-94.2408
Ameskroud,Morocco,30.5308,-9.3283
Laufenburg (Baden),Germany,47.5656,8.0647
Gouvieux,France,49.1878,2.4161
Sao Sebastiao do Alto,Brazil,-21.9569,-42.135
Krichim,Bulgaria,42.0426,24.4646
Lidzbark,Poland,53.2603,19.8211
Tenabo,Mexico,20.0333,-90.2167
Noventa Vicentina,Italy,45.2833,11.5333
Monticello,United States,33.6258,-91.7934
Treia,Italy,43.3114,13.3131
St. Stephens,United States,35.7641,-81.2746
Santa Comba,Spain,43.0383,-8.8142
Little Falls,United States,45.9833,-94.36
Panganiban,Philippines,13.9,124.3
Great Dunmow,United Kingdom,51.873,0.3617
Braslaw,Belarus,55.6397,27.0397
Pirambu,Brazil,-10.7378,-36.8558
Verkhneyarkeyevo,Russia,55.4458,54.3168
Kandel,Germany,49.0828,8.1964
Bryan,United States,41.4706,-84.5484
La Bruyere,Belgium,50.5,4.8
Groenlo,Netherlands,52.05,6.6167
Amityville,United States,40.6696,-73.4156
Lamorlaye,France,49.155,2.4408
Porcari,Italy,43.8415,10.6163
Tomah,United States,43.9879,-90.4999
Narpes,Finland,62.4736,21.3375
Tysmenytsia,Ukraine,48.9008,24.8492
Sene,France,47.6197,-2.7372
Reinach,Switzerland,47.2539,8.1833
Douar Ezzerarda,Morocco,34.7667,-5.8333
San Antonio,Philippines,12.4167,124.2667
Cavalcante,Brazil,-13.7978,-47.4578
Brunswick,United States,39.318,-77.6253
Le Mont-sur-Lausanne,Switzerland,46.55,6.6333
Usakos,Namibia,-22.0,15.6
Bovalino Marina,Italy,38.15,16.1667
Morieres-les-Avignon,France,43.9417,4.9047
Campo Ere,Brazil,-26.3939,-53.0778
Navoloki,Russia,57.4667,41.9667
Sompting,United Kingdom,50.8303,-0.3395
Unieux,France,45.4017,4.2614
Roanoke,United States,33.0148,-97.2268
Argoncilhe,Portugal,41.0167,-8.55
Francisville,United States,39.1067,-84.7277
Hickam Housing,United States,21.3311,-157.9474
Laurentian Valley,Canada,45.7681,-77.2239
Muro del Alcoy,Spain,38.7797,-0.4361
Navasota,United States,30.3874,-96.0895
Le Rheu,France,48.1019,-1.7956
Erdokertes,Hungary,47.6749,19.3158
Calusco d'Adda,Italy,45.6833,9.4833
Eemnes,Netherlands,52.2539,5.2572
Elsloo,Netherlands,50.971,5.7541
Coccaglio,Italy,45.5633,9.9783
Schlangen,Germany,51.8167,8.8331
Bandol,France,43.1364,5.7533
Irshava,Ukraine,48.3172,23.0375
Igarata,Brazil,-23.2044,-46.1561
Livron-sur-Drome,France,44.7728,4.8431
Flowood,United States,32.3359,-90.0802
Pryor Creek,United States,36.2998,-95.3102
Ouled Rached,Algeria,36.2119,4.1106
Hingyon,Philippines,16.8333,121.1167
Parempuyre,France,44.9492,-0.605
Kargat,Russia,55.2,80.2833
Nea Peramos,Greece,38.0,23.4167
Currumbin,Australia,-28.158,153.469
Bardmoor,United States,27.8575,-82.7534
East St. Paul,Canada,49.9772,-97.0103
Crissier,Switzerland,46.55,6.5833
Perigny,France,46.1528,-1.0964
Santa Coloma de Cervello,Spain,41.3687,2.0175
Ifigha,Algeria,36.6667,4.4167
Bloomfield,United States,36.7401,-107.9734
Cairo,United States,30.8791,-84.205
Tonneins,France,44.3897,0.3083
Rafelbunol,Spain,39.5922,-0.3342
Castegnato,Italy,45.5631,10.115
Tayr Ma`lah,Syria,34.8022,36.7069
Aidlingen,Germany,48.6792,8.8969
Rio das Flores,Brazil,-22.1678,-43.5858
Dayton,United States,39.258,-119.5677
Siteia,Greece,35.2,26.1
Kyritz,Germany,52.9422,12.3972
Boonville,United States,38.9588,-92.7471
Les Sorinieres,France,47.1464,-1.53
Richterich,Germany,50.8086,6.0625
Putnam,United States,41.9093,-71.8711
Bli Bli,Australia,-26.618,153.037
Louisville,United States,40.8371,-81.2643
Beverly Hills,United States,28.9175,-82.4541
Salisbury,United States,42.8465,-70.8616
Baia Formosa,Brazil,-6.3689,-35.0078
Nova Paka,Czechia,50.4945,15.5151
Nieuwleusen,Netherlands,52.5833,6.2833
Brownfield,United States,33.1757,-102.273
Tvrdosin,Slovakia,49.3369,19.5503
Clay Cross,United Kingdom,53.1637,-1.4128
Caputira,Brazil,-20.1719,-42.2708
Cappelle-la-Grande,France,50.9983,2.3642
Santa Maria de Cayon,Spain,43.3114,-3.8525
Hackettstown,United States,40.854,-74.8257
Pesca,Colombia,5.5589,-73.0503
Stuarts Draft,United States,38.0245,-79.0308
Bay Minette,United States,30.893,-87.7912
Isbergues,France,50.6233,2.4567
Monteforte d'Alpone,Italy,45.4167,11.2833
Lorraine,Canada,45.6833,-73.7833
Khotyn,Ukraine,48.5078,26.486
Golden Hills,United States,35.1512,-118.5024
Thompson,United States,41.9798,-71.8735
Verkhneuralsk,Russia,53.8833,59.2167
Podenzano,Italy,44.95,9.6833
Edwards,United States,39.6215,-106.6183
Nagykallo,Hungary,47.8831,21.85
Ariranha,Brazil,-21.1878,-48.7869
Loreto,Philippines,10.3586,125.5816
Masandra,Ukraine,44.5167,34.1833
Woodmoor,United States,39.1063,-104.8456
Liberty,United States,41.8132,-74.7775
Ipiranga do Piaui,Brazil,-6.8278,-41.7408
Pfedelbach,Germany,49.175,9.5056
Vendin-le-Vieil,France,50.4739,2.8661
Segni,Italy,41.6833,13.0167
Saline,United States,42.1741,-83.778
Catral,Spain,38.1594,-0.805
Villars,France,45.4689,4.3544
Courcelles-les-Lens,France,50.4181,3.0181
St. Augustine Shores,United States,29.8039,-81.3086
Madras,United States,44.6425,-121.1315
Ineu,Romania,46.4258,21.8369
San Sebastian de la Gomera,Spain,28.0922,-17.11
Pietra Ligure,Italy,44.1487,8.2828
Catuipe,Brazil,-28.25,-54.0119
Caluco,El Salvador,13.7167,-89.6667
Kaleybar,Iran,38.8667,47.0333
Vallet,France,47.1617,-1.2669
Cherasco,Italy,44.65,7.8667
Vallendar,Germany,50.4003,7.6172
Clinton,United States,35.0005,-78.3311
Porangaba,Brazil,-23.1758,-48.125
Banaruyeh,Iran,28.0839,54.0483
Hohenhameln,Germany,52.26,10.0664
Ngaruawahia,New Zealand,-37.668,175.147
Lacchiarella,Italy,45.325,9.14
Le Petit-Couronne,France,49.3856,1.0275
Heath,United States,32.8444,-96.4679
Sainte-Julienne,Canada,45.97,-73.72
Claymont,United States,39.8032,-75.4606
Tirano,Italy,46.2164,10.1689
Zanica,Italy,45.6394,9.6842
Chaponost,France,45.7103,4.7422
Shimizu,Japan,43.0111,142.8847
Blackfalds,Canada,52.3833,-113.8
Stansbury Park,United States,40.6356,-112.3054
Rotonda,United States,26.8845,-82.2791
Marlboro Village,United States,38.8307,-76.7699
Luzzi,Italy,39.45,16.2833
Belousovo,Russia,55.0917,36.6667
Lenoir City,United States,35.811,-84.2818
Reggiolo,Italy,44.9167,10.8167
Birch Bay,United States,48.923,-122.7543
Portland,United States,41.5988,-72.589
Edingerhof,Germany,49.4483,8.6121
Smilde,Netherlands,52.9486,6.4483
Coqueiral,Brazil,-21.1889,-45.4408
Hartland,United States,43.1027,-88.3399
Nakhon Thai,Thailand,17.1011,100.8296
Waihee-Waiehu,United States,20.9188,-156.5063
Landquart,Switzerland,46.9497,9.5667
Sint-Martens-Lennik,Belgium,50.8,4.15
Moore,United States,40.7798,-75.422
College Place,United States,46.0419,-118.3879
Svit,Slovakia,49.0583,20.2025
Liberty,United States,30.0379,-94.788
Inveruno,Italy,45.5167,8.85
Trumpington,United Kingdom,52.174,0.109
Bad Bevensen,Germany,53.0792,10.5833
Stevenston,United Kingdom,55.645,-4.758
Montoro,Spain,38.0167,-4.3833
Vel'ke Kapusany,Slovakia,48.55,22.0833
Nong Kung Si,Thailand,16.65,103.3
Teolo,Italy,45.35,11.6667
Holten,Netherlands,52.2814,6.4186
Velykyi Bychkiv,Ukraine,47.9714,24.0047
Capbreton,France,43.6419,-1.4322
Cisterniga,Spain,41.6167,-4.6833
Hombrechtikon,Switzerland,47.2533,8.7703
Zimmerman,United States,45.4416,-93.5981
Hemau,Germany,49.0519,11.7828
Freetown,United States,41.7714,-71.0157
Hohenbrunn,Germany,48.05,11.7
Biblis,Germany,49.6841,8.4508
Zorbig,Germany,51.6167,12.1167
Newfane,United States,43.2818,-78.6932
Dardilly,France,45.8056,4.7531
Wesley Chapel,United States,34.9985,-80.6905
Burscough,United Kingdom,53.596,-2.843
Malahide,Canada,42.7928,-80.9361
Shijak,Albania,41.3456,19.5672
Urbach,Germany,48.8133,9.5789
Suwannaphum,Thailand,15.6078,103.8
Didymoteicho,Greece,41.35,26.5
Seddouk Oufella,Algeria,36.6061,4.6389
Detroit Lakes,United States,46.806,-95.8449
Gerstungen,Germany,50.9625,10.0597
La Fare-les-Oliviers,France,43.5517,5.1947
Gonzaga,Italy,44.95,10.8167
Hunenberg,Switzerland,47.1761,8.4264
Fultondale,United States,33.6177,-86.8015
Tlahuiltepa,Mexico,20.9233,-98.9497
North College Hill,United States,39.2174,-84.552
Sao Jose do Cerrito,Brazil,-27.6628,-50.58
Herculandia,Brazil,-22.0036,-50.3853
Torgelow,Germany,53.6167,14.0
Gnarrenburg,Germany,53.3864,9.005
Pozo Almonte,Chile,-20.2597,-69.7862
Tanakoub,Morocco,35.1091,-5.4577
Westerland,Germany,54.91,8.3075
Casteloes de Cepeda,Portugal,41.2008,-8.3306
Horodenka,Ukraine,48.6675,25.5003
Cape Elizabeth,United States,43.5891,-70.238
Tecklenburg,Germany,52.2194,7.8125
Cross Lanes,United States,38.4351,-81.7706
Lo Miranda,Chile,-34.1957,-70.8891
Benner,United States,40.8698,-77.8154
Fuldabruck,Germany,51.2667,9.4833
Zavyalovo,Russia,56.7903,53.3806
Wolfurt,Austria,47.4731,9.7539
Oulad Cherif,Morocco,31.7667,-7.7833
Santa Maria del Tule,Mexico,17.0465,-96.6363
Chotebor,Czechia,49.7208,15.6702
Marathon,United States,24.7262,-81.0376
Westwood,United States,42.303,-85.6286
Sidi Lahsene,Morocco,34.0999,-2.6219
Mendig,Germany,50.3744,7.2808
Valky,Ukraine,49.8386,35.6217
Altenbeken,Germany,51.7667,8.9333
Salto Grande,Brazil,-22.8928,-49.9858
Biberist,Switzerland,47.1828,7.5586
Kolkwitz,Germany,51.75,14.25
Lexington,United States,37.7825,-79.444
Blackstone,United States,42.0399,-71.5313
Bohemia,United States,40.7717,-73.1271
Hernando,United States,28.9451,-82.3781
Dumont,Brazil,-21.2364,-47.9733
Hawkinge,United Kingdom,51.117,1.1638
Pokrovsk,Russia,61.4833,129.15
Troina,Italy,37.7833,14.6
Malalbergo,Italy,44.7194,11.5331
Nizhniye Sergi,Russia,56.6667,59.3
Bad Liebenwerda,Germany,51.5167,13.4
Neshannock,United States,41.051,-80.352
Natividade,Brazil,-11.71,-47.7228
Currie,United Kingdom,55.896,-3.3074
Kalanchak,Ukraine,46.255,33.2906
Melgaco,Portugal,42.1167,-8.2667
Hastings,United States,43.3215,-76.1582
Cheat Lake,United States,39.6672,-79.8565
Harahan,United States,29.9374,-90.203
Paszto,Hungary,47.9194,19.6978
Sredets,Bulgaria,42.3461,27.1808
Le Thor,France,43.9292,4.9944
Washington Terrace,United States,41.1683,-111.9783
Salzhemmendorf,Germany,52.0667,9.5833
Sultan,United States,47.871,-121.8043
Wendover,United Kingdom,51.768,-0.7463
Pong Nam Ron,Thailand,12.9058,102.2622
Muncy,United States,41.2021,-76.7854
Madeira,United States,39.1856,-84.3734
Colorno,Italy,44.93,10.3758
Princes Risborough,United Kingdom,51.724,-0.8344
Saidia,Morocco,35.085,-2.2392
Abaira,Brazil,-13.25,-41.6639
Valldoreix,Spain,41.4678,2.0647
Carneiros,Brazil,-9.4828,-37.3769
Anthony,United States,32.0132,-106.5984
Obukhivka,Ukraine,48.5442,34.8664
Rosario do Catete,Brazil,-10.6958,-37.0308
Clermont-l'Herault,France,43.6272,3.4322
Lempdes,France,45.7711,3.1936
Gridley,United States,39.3622,-121.6971
Washington,United States,40.9884,-74.0637
Saint-Paul-Trois-Chateaux,France,44.3489,4.7686
Heroldsberg,Germany,49.5333,11.15
San Fructuoso de Bages,Spain,41.7507,1.8727
Ziebice,Poland,50.6,17.0444
Veliki Preslav,Bulgaria,43.1614,26.8125
Kendall Park,United States,40.4138,-74.5626
Douar Snada,Morocco,35.0764,-4.2167
Haram,Norway,62.5675,6.3722
Manchester,United States,42.9921,-77.1897
Saint-Claude,France,46.3872,5.8633
Skovorodino,Russia,53.9833,123.9333
Mittenwalde,Germany,52.2667,13.5333
Roquevaire,France,43.3494,5.6047
Furth im Wald,Germany,49.3097,12.84
Walworth,United States,43.1633,-77.3132
Kamien Pomorski,Poland,53.9697,14.7858
Soresina,Italy,45.2865,9.857
Girard,United States,41.1666,-80.6963
Montagnana,Italy,45.2333,11.4658
Coronel Murta,Brazil,-16.6189,-42.1819
Hirayama,Japan,33.6467,130.5
Moss Vale,Australia,-34.5483,150.3678
I-n-Amenas,Algeria,28.05,9.55
Hillview,United States,38.0563,-85.6848
Burlington,United States,48.4676,-122.3298
Stryzhavka,Ukraine,49.3103,28.4808
Almargem,Portugal,38.8475,-9.2714
Baluntaicun,China,42.7499,86.3119
Oromocto,Canada,45.8488,-66.4788
La Cruz,Costa Rica,11.0742,-85.6294
Ponte Buggianese,Italy,43.8408,10.7475
Steger,United States,41.4723,-87.6176
